id,pokemon,type,species,height,weight,abilities,ev_field,catch_rate,base_friendship,base_exp,growth_rate,egg_groups,gender,egg_cycles,hp_base,hp_min,hp_max,attack_base,attack_min,attack_max,defense_base,defense_min,defense_max,special_attack_base,special_attack_min,special_attack_max,special_defense_base,special_defense_min,special_defense_max,speed_base,speed_min,speed_max,inserted_date
705c2733-51d5-4fa6-94f8-787aa3471187,Silcoon,Bug,Cocoon Pokémon,0.6 m (2′00″),10.0 kg (22.0 lbs),1. Shed Skin,2 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),72,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",50,210,304,35,67,185,55,103,229,25,49,163,25,49,163,15,31,141,2024-04-26 17:20:38.863000
c55d3886-c247-491d-996c-4f10c85fb1ea,Silicobra,Ground,Sand Snake Pokémon,2.2 m (7′03″),7.6 kg (16.8 lbs),"1. Sand Spit, 2. Shed Skin, Sand Veil (hidden ability)",1 Defense,"255 (33.3% with PokéBall, full HP)",50 (normal),63,Medium Fast,"Dragon, Field","50% male, 50% female","20 (4,884–5,140 steps)",52,214,308,57,107,234,75,139,273,35,67,185,50,94,218,46,87,210,2024-04-26 17:20:38.863000
34940909-78c0-41f3-ba27-91867ae4c70b,Silvally,Normal,Synthetic Pokémon,2.3 m (7′07″),100.5 kg (221.6 lbs),1. RKS System,3 HP,"3 (0.4% with PokéBall, full HP)",0 (lower than normal),257,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",95,300,394,95,175,317,95,175,317,95,175,317,95,175,317,95,175,317,2024-04-26 17:20:38.864000
4235a951-d3a8-43a6-9e9f-8fe1316f85cc,Simipour,Water,Geyser Pokémon,1.0 m (3′03″),29.0 kg (63.9 lbs),"1. Gluttony, Torrent (hidden ability)",2 Speed,"75 (9.8% with PokéBall, full HP)",50 (normal),174,Medium Fast,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",75,260,354,98,180,324,63,117,247,98,180,324,63,117,247,101,186,331,2024-04-26 17:20:38.864000
bfd045a2-3346-457b-876f-4cf0006c3675,Simisage,Grass,Thorn Monkey Pokémon,1.1 m (3′07″),30.5 kg (67.2 lbs),"1. Gluttony, Overgrow (hidden ability)",2 Speed,"75 (9.8% with PokéBall, full HP)",50 (normal),174,Medium Fast,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",75,260,354,98,180,324,63,117,247,98,180,324,63,117,247,101,186,331,2024-04-26 17:20:38.865000
daebdfab-9890-48a7-8161-695b08419454,Simisear,Fire,Ember Pokémon,1.0 m (3′03″),28.0 kg (61.7 lbs),"1. Gluttony, Blaze (hidden ability)",2 Speed,"75 (9.8% with PokéBall, full HP)",50 (normal),174,Medium Fast,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",75,260,354,98,180,324,63,117,247,98,180,324,63,117,247,101,186,331,2024-04-26 17:20:38.865000
27f2b1e3-6222-4b8b-bbbd-827064b6b5a6,Sinistcha,"Grass, Ghost",Matcha Pokémon,0.2 m (0′08″),2.2 kg (4.9 lbs),"1. Hospitality, Heatproof (hidden ability)",2 Sp. Atk,"60 (7.8% with PokéBall, full HP)",—,—,Medium Fast,"Amorphous, Mineral",Genderless,—,71,252,346,60,112,240,106,195,342,121,222,375,80,148,284,70,130,262,2024-04-26 17:20:38.865000
6e5ad87c-f1c8-4199-b233-76ffc4593437,Sinistea,Ghost,Black Tea Pokémon,0.1 m (0′04″),0.2 kg (0.4 lbs),"1. Weak Armor, Cursed Body (hidden ability)",1 Sp. Atk,"120 (15.7% with PokéBall, full HP)",50 (normal),62,Medium Fast,"Amorphous, Mineral",Genderless,"20 (4,884–5,140 steps)",40,190,284,45,85,207,45,85,207,74,137,271,54,101,227,50,94,218,2024-04-26 17:20:38.866000
97386d16-4a18-4a96-abe4-ac37299c4c2c,Sirfetch'd,Fighting,Wild Duck Pokémon,0.8 m (2′07″),117.0 kg (257.9 lbs),"1. Steadfast, Scrappy (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),177,Medium Fast,"Field, Flying","50% male, 50% female","20 (4,884–5,140 steps)",62,234,328,135,247,405,95,175,317,68,126,258,82,152,289,65,121,251,2024-04-26 17:20:38.866000
e377698a-189a-4532-a16d-a72edd6babc8,Sizzlipede,"Fire, Bug",Radiator Pokémon,0.7 m (2′04″),1.0 kg (2.2 lbs),"1. Flash Fire, 2. White Smoke, Flame Body (hidden ability)",1 Attack,"190 (24.8% with PokéBall, full HP)",50 (normal),61,Medium Fast,Bug,"50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,65,121,251,45,85,207,50,94,218,50,94,218,45,85,207,2024-04-26 17:20:38.866000
4dbc7623-537c-4ba8-b282-d7eda6a9bba7,Skarmory,"Steel, Flying",Armor Bird Pokémon,1.7 m (5′07″),50.5 kg (111.3 lbs),"1. Keen Eye, 2. Sturdy, Weak Armor (hidden ability)",2 Defense,"25 (3.3% with PokéBall, full HP)",50 (normal),163,Slow,Flying,"50% male, 50% female","25 (6,169–6,425 steps)",65,240,334,80,148,284,140,256,416,40,76,196,70,130,262,70,130,262,2024-04-26 17:20:38.867000
c797e49e-71d4-422b-87e1-b3dfdb417ac1,Skeledirge,"Fire, Ghost",Singer Pokémon,1.6 m (5′03″),326.5 kg (719.8 lbs),"1. Blaze, Unaware (hidden ability)",3 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),265,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",104,318,412,75,139,273,100,184,328,110,202,350,75,139,273,66,123,254,2024-04-26 17:20:38.867000
c2ef08c1-1967-42a7-99f3-cd473b19424f,Skiddo,Grass,Mount Pokémon,0.9 m (2′11″),31.0 kg (68.3 lbs),"1. Sap Sipper, Grass Pelt (hidden ability)",1 HP,"200 (26.1% with PokéBall, full HP)",50 (normal),70,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",66,242,336,65,121,251,48,90,214,62,116,245,57,107,234,52,98,223,2024-04-26 17:20:38.867000
c3db0de4-2001-48b0-9fb1-f630da74e7e4,Skiploom,"Grass, Flying",Cottonweed Pokémon,0.6 m (2′00″),1.0 kg (2.2 lbs),"1. Chlorophyll, 2. Leaf Guard, Infiltrator (hidden ability)",2 Speed,"120 (15.7% with PokéBall, full HP)",50 (normal),119,Medium Slow,"Fairy, Grass","50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,45,85,207,50,94,218,45,85,207,65,121,251,80,148,284,2024-04-26 17:20:38.868000
31513605-8fa2-4ac4-ab0a-98d888010c8b,Skitty,Normal,Kitten Pokémon,0.6 m (2′00″),11.0 kg (24.3 lbs),"1. Cute Charm, 2. Normalize, Wonder Skin (hidden ability)",1 Speed,"255 (33.3% with PokéBall, full HP)",50 (normal),52,Fast,"Fairy, Field","25% male, 75% female","15 (3,599–3,855 steps)",50,210,304,45,85,207,45,85,207,35,67,185,35,67,185,50,94,218,2024-04-26 17:20:38.868000
6001ee8c-de41-44f4-8734-9a12a0bd72bb,Skorupi,"Poison, Bug",Scorpion Pokémon,0.8 m (2′07″),12.0 kg (26.5 lbs),"1. Battle Armor, 2. Sniper, Keen Eye (hidden ability)",1 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),66,Slow,"Bug, Water 3","50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,50,94,218,90,166,306,30,58,174,55,103,229,65,121,251,2024-04-26 17:20:38.868000
18afc42c-4fb1-4cc3-ba24-2f3fb017c7ba,Skrelp,"Poison, Water",Mock Kelp Pokémon,0.5 m (1′08″),7.3 kg (16.1 lbs),"1. Poison Point, 2. Poison Touch, Adaptability (hidden ability)",1 Sp. Def,"225 (29.4% with PokéBall, full HP)",50 (normal),64,Medium Fast,"Dragon, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,60,112,240,60,112,240,60,112,240,60,112,240,30,58,174,2024-04-26 17:20:38.869000
4b146d4e-d3d0-483a-a234-ff96b20d360e,Skuntank,"Poison, Dark",Skunk Pokémon,1.0 m (3′03″),38.0 kg (83.8 lbs),"1. Stench, 2. Aftermath, Keen Eye (hidden ability)",2 HP,"60 (7.8% with PokéBall, full HP)",50 (normal),168,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",103,316,410,93,171,313,67,125,256,71,132,265,61,114,243,84,155,293,2024-04-26 17:20:38.869000
ac09ae8b-72b2-40d1-bd63-f98c63f6730c,Skwovet,Normal,Cheeky Pokémon,0.3 m (1′00″),2.5 kg (5.5 lbs),"1. Cheek Pouch, Gluttony (hidden ability)",1 HP,"255 (33.3% with PokéBall, full HP)",50 (normal),55,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,55,103,229,55,103,229,35,67,185,35,67,185,25,49,163,2024-04-26 17:20:38.869000
987d0ae5-0a88-48e4-b27e-ef5d9f68239f,Slaking,Normal,Lazy Pokémon,2.0 m (6′07″),130.5 kg (287.7 lbs),1. Truant,3 HP,"45 (5.9% with PokéBall, full HP)",50 (normal),285,Slow,Field,"50% male, 50% female","15 (3,599–3,855 steps)",150,410,504,160,292,460,100,184,328,95,175,317,65,121,251,100,184,328,2024-04-26 17:20:38.870000
67ca9a01-0527-4588-8b71-0bb2d8e604e0,Slakoth,Normal,Slacker Pokémon,0.8 m (2′07″),24.0 kg (52.9 lbs),1. Truant,1 HP,"255 (33.3% with PokéBall, full HP)",50 (normal),56,Slow,Field,"50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,60,112,240,60,112,240,35,67,185,35,67,185,30,58,174,2024-04-26 17:20:38.870000
2f5c3b95-a8fa-410c-ad50-c18b3ae2d8af,Sliggoo,Dragon,Soft Tissue Pokémon,0.8 m (2′07″),17.5 kg (38.6 lbs),"1. Sap Sipper, 2. Hydration, Gooey (hidden ability)",2 Sp. Def,"45 (5.9% with PokéBall, full HP)",35 (lower than normal),158,Slow,Dragon,"50% male, 50% female","40 (10,024–10,280 steps)",68,246,340,75,139,273,53,99,225,83,153,291,113,207,357,60,112,240,2024-04-26 17:20:38.870000
63da0af6-05af-4c18-9a18-4e68f69ec284,Hisuian Sliggoo,"Steel, Dragon",Snail Pokémon,0.7 m (2′04″),68.5 kg (151.0 lbs),"1. Sap Sipper, 2. Shell Armor, Gooey (hidden ability)",2 Sp. Def,"45 (5.9% with PokéBall, full HP)",35 (lower than normal),158,Slow,Dragon,"50% male, 50% female","40 (10,024–10,280 steps)",58,226,320,75,139,273,83,153,291,83,153,291,113,207,357,40,76,196,2024-04-26 17:20:38.871000
12dea8b4-8905-4ec5-abc2-22108aa01420,Slither Wing,"Bug, Fighting",Paradox Pokémon,3.2 m (10′06″),92.0 kg (202.8 lbs),1. Protosynthesis,3 Attack,"30 (3.9% with PokéBall, full HP)",0 (lower than normal),285,Slow,Undiscovered,Genderless,"50 (12,594–12,850 steps)",85,280,374,135,247,405,79,146,282,85,157,295,105,193,339,81,150,287,2024-04-26 17:20:38.871000
719f099f-ac44-4eb8-855f-61c3b63ab76c,Slowbro,"Water, Psychic",Hermit Crab Pokémon,1.6 m (5′03″),78.5 kg (173.1 lbs),"1. Oblivious, 2. Own Tempo, Regenerator (hidden ability)",2 Defense,"75 (9.8% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,75,139,273,110,202,350,100,184,328,80,148,284,30,58,174,2024-04-26 17:20:38.871000
54e12688-796d-4b7c-9e37-077fb7d538ef,Mega Slowbro,"Water, Psychic",Hermit Crab Pokémon,2.0 m (6′07″),120.0 kg (264.6 lbs),1. Shell Armor,2 Defense,"75 (9.8% with PokéBall, full HP)",50 (normal),207,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,75,139,273,180,328,504,130,238,394,80,148,284,30,58,174,2024-04-26 17:20:38.872000
040ee8aa-d3f1-4bde-b6cb-087a16c45e98,Galarian Slowbro,"Poison, Psychic",Hermit Crab Pokémon,1.6 m (5′03″),70.5 kg (155.4 lbs),"1. Quick Draw, 2. Own Tempo, Regenerator (hidden ability)",2 Attack,"75 (9.8% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,100,184,328,95,175,317,100,184,328,70,130,262,30,58,174,2024-04-26 17:20:38.872000
ed8da5e3-b9db-411e-9036-216b405cee6c,Slowking,"Water, Psychic",Royal Pokémon,2.0 m (6′07″),79.5 kg (175.3 lbs),"1. Oblivious, 2. Own Tempo, Regenerator (hidden ability)",2 Sp. Def,"70 (9.1% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,75,139,273,80,148,284,100,184,328,110,202,350,30,58,174,2024-04-26 17:20:38.872000
01c70103-39e2-4506-aa55-1a4cdad2045c,Galarian Slowking,"Poison, Psychic",Hexpert Pokémon,1.8 m (5′11″),79.5 kg (175.3 lbs),"1. Curious Medicine, 2. Own Tempo, Regenerator (hidden ability)",2 Sp. Def,"70 (9.1% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,65,121,251,80,148,284,110,202,350,110,202,350,30,58,174,2024-04-26 17:20:38.872000
442a9688-bafa-4f20-a961-3016f8d32caf,Slowpoke,"Water, Psychic",Dopey Pokémon,1.2 m (3′11″),36.0 kg (79.4 lbs),"1. Oblivious, 2. Own Tempo, Regenerator (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),63,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",90,290,384,65,121,251,65,121,251,40,76,196,40,76,196,15,31,141,2024-04-26 17:20:38.873000
b832e1f8-07a3-474d-a41b-9ff6d87f3cb0,Galarian Slowpoke,Psychic,Dopey Pokémon,1.2 m (3′11″),36.0 kg (79.4 lbs),"1. Gluttony, 2. Own Tempo, Regenerator (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),63,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",90,290,384,65,121,251,65,121,251,40,76,196,40,76,196,15,31,141,2024-04-26 17:20:38.873000
4bfdfce4-a877-45a9-91cd-784db3e82c5a,Slugma,Fire,Lava Pokémon,0.7 m (2′04″),35.0 kg (77.2 lbs),"1. Magma Armor, 2. Flame Body, Weak Armor (hidden ability)",1 Sp. Atk,"190 (24.8% with PokéBall, full HP)",50 (normal),50,Medium Fast,Amorphous,"50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,40,76,196,40,76,196,70,130,262,40,76,196,20,40,152,2024-04-26 17:20:38.873000
1e78958d-447c-4cd0-a69b-0547851a59c5,Slurpuff,Fairy,Meringue Pokémon,0.8 m (2′07″),5.0 kg (11.0 lbs),"1. Sweet Veil, Unburden (hidden ability)",2 Defense,"140 (18.3% with PokéBall, full HP)",50 (normal),168,Medium Fast,Fairy,"50% male, 50% female","20 (4,884–5,140 steps)",82,274,368,80,148,284,86,159,298,85,157,295,75,139,273,72,134,267,2024-04-26 17:20:38.874000
3b58a9d0-517d-48b6-9a01-4266e28205ef,Smeargle,Normal,Painter Pokémon,1.2 m (3′11″),58.0 kg (127.9 lbs),"1. Own Tempo, 2. Technician, Moody (hidden ability)",1 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),88,Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,20,40,152,35,67,185,20,40,152,45,85,207,75,139,273,2024-04-26 17:20:38.874000
37318b42-5d6b-47c8-8ddf-7233666bc8e7,Smoliv,"Grass, Normal",Olive Pokémon,0.3 m (1′00″),6.5 kg (14.3 lbs),"1. Early Bird, Harvest (hidden ability)",1 Sp. Atk,"255 (33.3% with PokéBall, full HP)",50 (normal),52,Medium Slow,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",41,192,286,35,67,185,45,85,207,58,108,236,51,96,221,30,58,174,2024-04-26 17:20:38.874000
6a8886c4-4feb-4f00-b0cb-cafa556d8542,Smoochum,"Ice, Psychic",Kiss Pokémon,0.4 m (1′04″),6.0 kg (13.2 lbs),"1. Oblivious, 2. Forewarn, Hydration (hidden ability)",1 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),61,Medium Fast,Undiscovered,"0% male, 100% female","25 (6,169–6,425 steps)",45,200,294,30,58,174,15,31,141,85,157,295,65,121,251,65,121,251,2024-04-26 17:20:38.875000
8c9ed7a4-58ee-4a20-bce0-e9a0ce5d5fca,Sneasel,"Dark, Ice",Sharp Claw Pokémon,0.9 m (2′11″),28.0 kg (61.7 lbs),"1. Inner Focus, 2. Keen Eye, Pickpocket (hidden ability)",1 Speed,"60 (7.8% with PokéBall, full HP)",35 (lower than normal),86,Medium Slow,Field,"50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,95,175,317,55,103,229,35,67,185,75,139,273,115,211,361,2024-04-26 17:20:38.875000
7ed5d7d7-d8a9-4843-a5ce-b8ee18b43292,Hisuian Sneasel,"Fighting, Poison",Sharp Claw Pokémon,0.9 m (2′11″),27.0 kg (59.5 lbs),"1. Inner Focus, 2. Keen Eye, Pickpocket (hidden ability)",1 Speed,"60 (7.8% with PokéBall, full HP)",35 (lower than normal),86,Medium Slow,Field,"50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,95,175,317,55,103,229,35,67,185,75,139,273,115,211,361,2024-04-26 17:20:38.875000
ce1b0748-6a50-446d-88a2-b85e47749881,Sneasler,"Fighting, Poison",Free Climb Pokémon,1.3 m (4′03″),43.0 kg (94.8 lbs),"1. Pressure, 2. Unburden, Poison Touch (hidden ability)",2 Attack,"20 (2.6% with PokéBall, full HP)",50 (normal),102,Medium Slow,Field,"50% male, 50% female","20 (4,884–5,140 steps)",80,270,364,130,238,394,60,112,240,40,76,196,80,148,284,120,220,372,2024-04-26 17:20:38.876000
1c3d105e-b858-4e82-9c8d-0d4505f98c36,Snivy,Grass,Grass Snake Pokémon,0.6 m (2′00″),8.1 kg (17.9 lbs),"1. Overgrow, Contrary (hidden ability)",1 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,"Field, Grass","87.5% male, 12.5% female","20 (4,884–5,140 steps)",45,200,294,45,85,207,55,103,229,45,85,207,55,103,229,63,117,247,2024-04-26 17:20:38.876000
cdf91536-ed71-4750-b8aa-e8575f646424,Snom,"Ice, Bug",Worm Pokémon,0.3 m (1′00″),3.8 kg (8.4 lbs),"1. Shield Dust, Ice Scales (hidden ability)",1 Sp. Atk,"190 (24.8% with PokéBall, full HP)",50 (normal),37,Medium Fast,Bug,"50% male, 50% female","20 (4,884–5,140 steps)",30,170,264,25,49,163,35,67,185,45,85,207,30,58,174,20,40,152,2024-04-26 17:20:38.876000
736ab2c9-6ac1-4d41-aa28-b676b3c62bf5,Snorlax,Normal,Sleeping Pokémon,2.1 m (6′11″),460.0 kg (1014.1 lbs),"1. Immunity, 2. Thick Fat, Gluttony (hidden ability)",2 HP,"25 (3.3% with PokéBall, full HP)",50 (normal),189,Slow,Monster,"87.5% male, 12.5% female","40 (10,024–10,280 steps)",160,430,524,110,202,350,65,121,251,65,121,251,110,202,350,30,58,174,2024-04-26 17:20:38.876000
75a86522-4365-48b2-8b42-f1be1865a2e3,Snorunt,Ice,Snow Hat Pokémon,0.7 m (2′04″),16.8 kg (37.0 lbs),"1. Inner Focus, 2. Ice Body, Moody (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),60,Medium Fast,"Fairy, Mineral","50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,50,94,218,50,94,218,50,94,218,50,94,218,50,94,218,2024-04-26 17:20:38.877000
6431c159-16e7-42d4-80e5-933a96b713c2,Snover,"Grass, Ice",Frost Tree Pokémon,1.0 m (3′03″),50.5 kg (111.3 lbs),"1. Snow Warning, Soundproof (hidden ability)",1 Attack,"120 (15.7% with PokéBall, full HP)",50 (normal),67,Slow,"Grass, Monster","50% male, 50% female","20 (4,884–5,140 steps)",60,230,324,62,116,245,50,94,218,62,116,245,60,112,240,40,76,196,2024-04-26 17:20:38.877000
e051ad34-b66e-4092-9223-d78adfecbc8b,Snubbull,Fairy,Fairy Pokémon,0.6 m (2′00″),7.8 kg (17.2 lbs),"1. Intimidate, 2. Run Away, Rattled (hidden ability)",1 Attack,"190 (24.8% with PokéBall, full HP)",50 (normal),60,Fast,"Fairy, Field","25% male, 75% female","20 (4,884–5,140 steps)",60,230,324,80,148,284,50,94,218,40,76,196,40,76,196,30,58,174,2024-04-26 17:20:38.877000
6489146a-422b-473b-b4dd-dee019a0e84a,Sobble,Water,Water Lizard Pokémon,0.3 m (1′00″),4.0 kg (8.8 lbs),"1. Torrent, Sniper (hidden ability)","1 Sp. Def, 1 Speed","45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,"Field, Water 1","87.5% male, 12.5% female","20 (4,884–5,140 steps)",50,210,304,40,76,196,40,76,196,70,130,262,40,76,196,70,130,262,2024-04-26 17:20:38.877000
4817ea46-ada8-4391-8dc6-f3492136203e,Solgaleo,"Psychic, Steel",Sunne Pokémon,3.4 m (11′02″),230.0 kg (507.1 lbs),1. Full Metal Body,3 Attack,"45 (5.9% with PokéBall, full HP)",0 (lower than normal),306,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",137,384,478,137,251,410,107,197,344,113,207,357,89,164,304,97,179,322,2024-04-26 17:20:38.878000
68094635-48d0-47e2-b787-4456f54edca3,Solosis,Psychic,Cell Pokémon,0.3 m (1′00″),1.0 kg (2.2 lbs),"1. Overcoat, 2. Magic Guard, Regenerator (hidden ability)",1 Sp. Atk,"200 (26.1% with PokéBall, full HP)",50 (normal),58,Medium Slow,Amorphous,"50% male, 50% female","20 (4,884–5,140 steps)",45,200,294,30,58,174,40,76,196,105,193,339,50,94,218,20,40,152,2024-04-26 17:20:38.878000
f51a2fd9-e0ab-4ad4-8d8d-fa417b601c12,Solrock,"Rock, Psychic",Meteorite Pokémon,1.2 m (3′11″),154.0 kg (339.5 lbs),1. Levitate,2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),161,Fast,Mineral,Genderless,"25 (6,169–6,425 steps)",90,290,384,95,175,317,85,157,295,55,103,229,65,121,251,70,130,262,2024-04-26 17:20:38.879000
b2f0ef24-5470-4098-a3d5-506b682b9d45,Spearow,"Normal, Flying",Tiny Bird Pokémon,0.3 m (1′00″),2.0 kg (4.4 lbs),"1. Keen Eye, Sniper (hidden ability)",1 Speed,"255 (33.3% with PokéBall, full HP)",50 (normal),52,Medium Fast,Flying,"50% male, 50% female","15 (3,599–3,855 steps)",40,190,284,60,112,240,30,58,174,31,60,177,31,60,177,70,130,262,2024-04-26 17:20:38.879000
ca56e04f-fa70-434f-a0e5-249bf3a07b76,Spectrier,Ghost,Swift Horse Pokémon,2.0 m (6′07″),44.5 kg (98.1 lbs),1. Grim Neigh,3 Sp. Atk,"3 (0.4% with PokéBall, full HP)",35 (lower than normal),290,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",100,310,404,65,121,251,60,112,240,145,265,427,80,148,284,130,238,394,2024-04-26 17:20:38.879000
de848d6c-ae26-42cc-9b0d-cfba159e05a1,Spewpa,Bug,Scatterdust Pokémon,0.3 m (1′00″),8.4 kg (18.5 lbs),"1. Shed Skin, Friend Guard (hidden ability)",2 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),75,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",45,200,294,22,44,157,60,112,240,27,53,168,30,58,174,29,56,172,2024-04-26 17:20:38.880000
11032af0-d246-4614-9e6e-383f5bca8d34,Spheal,"Ice, Water",Clap Pokémon,0.8 m (2′07″),39.5 kg (87.1 lbs),"1. Thick Fat, 2. Ice Body, Oblivious (hidden ability)",1 HP,"255 (33.3% with PokéBall, full HP)",50 (normal),58,Medium Slow,"Field, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,40,76,196,50,94,218,55,103,229,50,94,218,25,49,163,2024-04-26 17:20:38.880000
bb3d6e7d-e4fe-4573-95b5-a570736737f9,Spidops,Bug,Trap Pokémon,1.0 m (3′03″),16.5 kg (36.4 lbs),"1. Insomnia, Stakeout (hidden ability)",2 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),141,Erratic,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,79,146,282,92,170,311,52,98,223,86,159,298,35,67,185,2024-04-26 17:20:38.881000
edb4d877-8e24-4c44-b319-f8199eda49a9,Spinarak,"Bug, Poison",String Spit Pokémon,0.5 m (1′08″),8.5 kg (18.7 lbs),"1. Swarm, 2. Insomnia, Sniper (hidden ability)",1 Attack,"255 (33.3% with PokéBall, full HP)",50 (normal),50,Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",40,190,284,60,112,240,40,76,196,40,76,196,40,76,196,30,58,174,2024-04-26 17:20:38.881000
94c3f56d-0f84-4a05-90b3-8e557b048aef,Spinda,Normal,Spot Panda Pokémon,1.1 m (3′07″),5.0 kg (11.0 lbs),"1. Own Tempo, 2. Tangled Feet, Contrary (hidden ability)",1 Sp. Atk,"255 (33.3% with PokéBall, full HP)",50 (normal),126,Fast,"Field, Human-Like","50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,60,112,240,60,112,240,60,112,240,60,112,240,60,112,240,2024-04-26 17:20:38.881000
7c3c2905-87eb-4ba4-900d-8df8bb2673db,Spiritomb,"Ghost, Dark",Forbidden Pokémon,1.0 m (3′03″),108.0 kg (238.1 lbs),"1. Pressure, Infiltrator (hidden ability)","1 Defense, 1 Sp. Def","100 (13.1% with PokéBall, full HP)",50 (normal),170,Medium Fast,Amorphous,"50% male, 50% female","30 (7,454–7,710 steps)",50,210,304,92,170,311,108,198,346,92,170,311,108,198,346,35,67,185,2024-04-26 17:20:38.881000
